City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
247,sosnogorsk,63.6023,53.8817,15.55,97,100,2.73,RU,1722731755
248,berezovyy,51.6667,135.7,23.38,46,27,1.39,RU,1722731756
249,kogalym,62.2654,74.4791,19.1,82,100,2.46,RU,1722731408
250,torghay,49.6339,63.4981,23.33,37,93,2.01,KZ,1722731758
251,kerch,45.3583,36.4758,24.11,62,5,3.97,UA,1722731759
252,soure,-0.7167,-48.5233,26.76,78,10,4.99,BR,1722731761
253,hobyo,5.3505,48.5268,24.39,86,100,9.93,SO,1722731762
254,alotau,-10.3069,150.4462,24.97,79,95,2.95,PG,1722731763
255,labrador city,52.9463,-66.9114,17.88,80,75,3.13,CA,1722731764
256,ararat,39.8317,44.7049,21.19,63,0,2.41,AM,1722731671
257,ekuvukeni,-28.4675,30.1551,12.64,33,87,1.69,ZA,1722731766
258,santiago de cao,-7.9589,-79.2392,17.07,88,64,3.09,PE,1722731347
259,broken hill,-31.95,141.4333,14.38,35,100,4.34,AU,1722731769
260,wuxi,31.5689,120.2886,33.31,65,98,3.79,CN,1722731770
261,nantucket,41.2835,-70.0995,25.56,98,9,8.4,US,1722731772
262,tosontsengel,48.7567,98.2839,16.92,40,0,0.78,MN,1722731773
263,boyolangu,-8.1181,111.8935,23.52,91,61,0.61,ID,1722731392
264,coahuayana de hidalgo,18.7,-103.6583,27.06,85,100,1.43,MX,1722731776
265,corbu,44.3833,28.65,21.62,88,0,2.57,RO,1722731777
266,nova sintra,14.8667,-24.7167,26.31,77,49,1.94,CV,1722731778
267,aykhal,66.0,111.5,17.12,52,100,2.79,RU,1722731779
268,margate,51.3813,1.3862,16.5,83,100,3.6,GB,1722731266
269,hithadhoo,-0.6,73.0833,27.37,78,88,2.25,MV,1722731352
270,sanctuary point,-35.1114,150.629,16.66,59,100,1.91,AU,1722731782
271,afaahiti,-17.75,-149.2833,25.93,73,80,5.6,PF,1722731254
272,vorgashor,67.5833,63.95,10.69,72,94,7.04,RU,1722731107
273,shengli,37.4564,118.4856,32.3,68,13,5.04,CN,1722731786
274,san clemente del tuyu,-36.3569,-56.7235,12.14,74,0,5.99,AR,1722731787
275,ardakan,32.31,54.0175,34.25,16,27,2.42,IR,1722731788
276,kiunga,-6.1219,141.2906,23.44,91,100,2.08,PG,1722731789
277,handan,36.6006,114.4678,30.23,75,100,1.17,CN,1722731790
278,melfort,52.8667,-104.6177,17.07,67,1,2.57,CA,1722731792
279,apolinario saravia,-24.4328,-63.9954,20.29,38,49,6.67,AR,1722731793
280,nova russas,-4.7067,-40.5631,24.69,40,1,1.07,BR,1722731794
